code,npi_number,payer,price,name,url,street_address,city,state,zip_code,publish_date
84206,1982685384,WORKERS COMPENSATION OP RATE,8.94,McLaren Port Huron,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2021/38-1369611_McLarenPortHuron_standardcharges.csv,1221 Pine Grove Ave,Port Huron,MI,48060,2021-01-01
84206,1982743969,CASH,230.0,Springfield Hospital,https://springfieldhospital.org/wp-content/uploads/2020/12/Price-Transparency-FY21.csv,25 Ridgewood Rd,Springfield,VT,05156-3050,
84206,1982774337,Discounted Cash Charge,32.9,South San Francisco Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_SouthSanFranciscoMedicalCenter_standardcharges.xlsx,1200 El Camino Real,South San Francisco,CA,94080,2021-01-01
84206,1982774337,Gross Charge,94.0,South San Francisco Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_SouthSanFranciscoMedicalCenter_standardcharges.xlsx,1200 El Camino Real,South San Francisco,CA,94080,2021-01-01
84206,1982920773,CAREWORKS (CRW),91.2,Encompass Health Rehabilitation Hospital of Dallas,https://encompasshealth.com/locations/dallasrehab/transparency-healthcare,7930 NORTHAVEN RD,DALLAS,TX,75230,
84206,1982920773,CAREWORKS WORK COMP (CRWW),91.2,Encompass Health Rehabilitation Hospital of Dallas,https://encompasshealth.com/locations/dallasrehab/transparency-healthcare,7930 NORTHAVEN RD,DALLAS,TX,75230,
84206,1982920773,MULTIPLAN (MUL),79.8,Encompass Health Rehabilitation Hospital of Dallas,https://encompasshealth.com/locations/dallasrehab/transparency-healthcare,7930 NORTHAVEN RD,DALLAS,TX,75230,
84206,1982920773,PRIVATE HEALTHCARE SYSTEM (PHST),79.8,Encompass Health Rehabilitation Hospital of Dallas,https://encompasshealth.com/locations/dallasrehab/transparency-healthcare,7930 NORTHAVEN RD,DALLAS,TX,75230,
84206,1982920773,ZELIAS NET SOLUTIONS WC (ZNSW),91.2,Encompass Health Rehabilitation Hospital of Dallas,https://encompasshealth.com/locations/dallasrehab/transparency-healthcare,7930 NORTHAVEN RD,DALLAS,TX,75230,
84206,1982949731,CASH,112.71,AdventHealth Wesley Chapel,https://www.adventhealth.com/sites/default/files/CDM/2021/208488713_AdventHealthWesleyChapel_standardcharges.xml,1127 BRUCE B. DOWNS BLVD,WESLEY CHAPEL,FL,33544,
84206,1992700983,CASH,135.02,Baylor Scott & White Medical Center - Irving,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/75-2586857_BAYLOR%20SCOTT%20&%20WHITE%20%20MEDICAL%20CENTER%20AT%20IRVING_standardcharges.csv,1901 N MacArthur Blvd,Irving,TX,75061,
84206,1992737761,AETNA,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,ALLWAYS HEALTH PARTNERS,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,BLUE CROSS BLUE SHIELD,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,BMC HEALTHNET,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,CASH,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,CENTERS OF EXCELLENCE,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,CIGNA,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,COVENTRY FIRST HEALTH,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,ELDER SERVICES,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,FALLON HEALTH,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,GENERIC COMMERCIAL,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,HARVARD PILGRIM,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,HEALTH NEW ENGLAND,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,HUMANA,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,INTERNATIONAL COMMERCIAL,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,PHCS MULTIPLAN,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,SENIOR WHOLE HEALTH,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,TRICARE,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,TUFTS HEALTH PLAN,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,TUFTS HEALTH PUBLIC PLANS,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,UNICARE GIC,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992737761,UNITED HEALTHCARE,185.0,Newton Wellesley Hospital,https://healthcare.partners.org/pricetransparency/042103611_Newton-Wellesley-Hospital_StandardCharges.zip,2014 Washington St,Newton,MA,02462,
84206,1992740468,CASH,191.88,AdventHealth Hendersonville,https://www.adventhealth.com/sites/default/files/CDM/2021/560543246_AdventHealth_Hendersonville_standardcharges.xml,100 HOSPITAL DR,Hendersonville,NC,28792-5272,
84206,1992776041,AETNA,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,AETNA MEDICARE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,AETNA OTHER,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,AETNA SRC,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLAINCE WBA INSURANCE TRUST,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE AUXIANT,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE BENEFIT SERVICES,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE BLUE CROSS OF WI,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE CBSA,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE CYPRESS BENEFIT ADMIN,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE DEAN TPA,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE MIDWEST SECURITY,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE PBA,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE PRAIRIE STATES,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE SISCO,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE UMR,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE UNITED HEALTHCARE,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ALLIANCE WI AUTO TRUCK DEALERS,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ANTHEM BC MARKETPLACE,21.83,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ANTHEM BLUE CROSS,24.26,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,ANTHEM MEDICARE ADVANTAGE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,BLUE CROSS FEDERAL EMPLOYEES,24.26,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,BLUE CROSS MEDICARE ADVANTAGE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,CARE IMPROVE PLUS MEDICARE ADV,28.02,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,CARE WISCONSIN MEDICARE ADV,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,CASH,100.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,CIGNA,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,DEAN HEALTH MEDICARE ADVANTAGE,105.29,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,DEAN HEALTH PLAN,105.29,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,DEAN HEALTH PLAN MARKETPLACE,105.29,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,DEAN TPA/TREK BICYCLE,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTH PAYMENT SYSTEMS,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS 3PADMINISTRATORS,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS ALTERNATIVE RISK MGT,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS AUXIANT,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS BENEFIT ADMIN SYSTEM,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS CYPRESS BENEFIT ADM,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS DEAN HEALTH PLAN,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS FEDERATED MUTUAL,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS GOLDEN RULE,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS LOCAL 139,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS LOCALS 19 127,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS NCSRC CARPENTERS,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS PBA,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS PEKIN,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS PRINCIPAL,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS ST COLLETTA OF WI,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS UMR,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS UNICARE,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS UNITY,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS WEEB,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS WI LABORERS,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS WI MASONS HEALTH,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HEALTHEOS WPS,180.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HUMANA GOLD MEDICARE ADVANTAGE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HUMANA HMO,166.8,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HUMANA MEDICARE ADVANTAGE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HUMANA ONE NETWORK,166.8,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,HUMANA PPO,166.8,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,MEDICARE COMPLETE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,MEDICARE COMPLETE MEDICARE ADV,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,MERCYCARE,158.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,PHYSICIANS PLUS,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,SECURITY HEALTH PLAN,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,SECURITY MEDICARE ADVANTAGE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,SELF PAY,100.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,THE ALLIANCE,169.52,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,TRICARE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UHC MEDICARE ADVANTAGE,26.69,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UMR,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UMR OHIO,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UMR U HEALTH,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UMR WI,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UNITED HEALTH CARE,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UNITED HEALTH CARE EL PASO,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
84206,1992776041,UNITED HEALTH CARE MARKETPLACE,164.0,Watertown Regional Medical Center,http://www.watertownregional.com/Content/Uploads/Watertown Regional Medical Center/files/473937421_Watertown_Regional_Medical_Center_Standard_Charges_12172020.zip,125 Hospital Drive,Watertown,WI,53098,
